15:29:32	1	6.944	-	-
15:29:33	2	5.964	-	-
15:29:33	3	5.421	-	-
15:29:33	4	6.553	-	-
15:29:38	5	5.877	-	-
15:29:38	6	3.814	-	-
15:29:38	7	5.034	-	-
15:29:38	8	3.532	-	-
15:29:38	9	6.234	-	-
15:29:38	10	5.691	-	-
15:29:45	11	3.260	-	-
15:29:45	12	6.131	-	-
15:29:45	13	3.755	-	-
15:29:45	14	5.961	-	-
15:29:45	15	3.327	-	-
15:29:45	16	4.256	-	-
15:29:45	17	4.648	-	-
15:29:50	18	2.858	-	-
15:29:50	19	4.213	-	-
15:29:50	20	4.992	-	-
15:29:51	21	5.854	-	-
15:29:51	22	2.086	-	-
15:29:51	23	2.946	-	-
15:29:51	24	4.360	-	-
15:29:56	25	4.853	-	-
15:29:56	26	4.420	-	-
15:29:56	27	3.674	-	-
15:29:56	28	2.203	-	-
15:29:56	29	4.414	-	-
15:29:56	30	4.057	-	-
15:29:57	31	3.405	-	-
15:30:02	32	3.113	-	-
15:30:02	33	3.328	-	-
15:30:02	34	2.783	-	-
15:30:02	35	3.311	-	-
15:30:02	36	3.257	-	-
15:30:02	37	3.020	-	-
15:30:06	38	3.074	-	-
15:30:07	39	2.431	-	-
15:30:07	40	2.835	-	-
15:30:08	41	3.247	-	-
15:30:12	42	2.407	-	-
15:30:13	43	2.573	-	-
15:30:13	44	3.064	-	-
15:30:13	45	2.560	-	-
15:30:19	46	1.884	-	-
15:30:19	47	2.418	-	-
15:30:19	48	2.946	-	-
15:30:19	49	1.785	-	-
15:30:24	50	2.521	-	-
15:30:25	51	2.129	-	-
15:30:25	52	2.886	-	-
15:30:25	53	2.044	-	-
15:30:25	54	2.307	-	-
15:30:25	55	2.526	-	-
15:30:25	56	2.669	-	-
15:30:30	57	2.241	-	-
15:30:30	58	2.024	-	-
15:30:30	59	2.393	-	-
15:30:30	60	2.445	-	-
15:30:31	61	2.462	-	-
15:30:31	62	1.796	-	-
15:30:31	63	2.675	-	-
15:30:36	64	1.558	-	-
15:30:36	65	2.516	-	-
15:30:36	66	2.162	-	-
15:30:36	67	2.069	-	-
15:30:36	68	2.243	-	-
15:30:40	69	1.928	-	-
15:30:41	70	1.865	-	-
15:30:42	71	1.679	-	-
15:30:42	72	1.912	-	-
15:30:42	73	2.080	-	-
15:30:46	74	2.321	-	-
15:30:47	75	1.637	-	-
15:30:47	76	1.463	-	-
15:30:47	77	1.737	-	-
15:30:47	78	1.725	-	-
15:30:53	79	2.238	-	-
15:30:53	80	1.806	-	-
15:30:54	81	1.612	-	-
15:30:54	82	2.133	-	-
